Date,Stars,Comment,Category
28-05-2015,1,"not onli be `` uber `` car servic a fraud but action that be allow by it passeng be crimin ! ! ! recent , my friend son be jump by passeng rid in an `` uber `` vehicl . when the incid happen i could n't believ a `` reput `` car_x000d_servic would allow such crimin act and not file a report . so sad ... ",other_issues
26-05-2015,1,"uber be big big fraud compani . as a driver , , , pleas do not sign for uber . they tri to attract the peopl by offer cell phone , car by collect the monthli payment be three time of actual compani . if anyon have take vehicl and phone thru uber ..... their life be go to end so soon._x000d_no contact number , uber app mileag be differ than actual distanc . _x000d_no proper manag . ",driver_issues
23-05-2015,1,"i think thi be veri practic until my card be fraudul charg twice tonight and i discov how ridicul difficult it be to do anyth about it ! i saw the ride come up and cancel the first one , but i get charg anyway becaus it be cancel at the last minut - to the tune of £17 ! i email uber support right away but they be not avail dure the late night , it seem . i have chang my password and send anoth email ask to delet my account but be afraid i will get charg again despit it all . whi be it not possibl to take the credit card off the site ? i do n't want to go through the hassl of cancel my card when it 's just an uber problem . if the site just offer that option i would n't be delet my account . but now i 'm total turn off uber and will stop use them asap . ",account_issues
22-05-2015,1,"i be happi that i do not use your servic thi past wednesday , as your past user ( feedback ) show that your compani be a scam , abus the user credit card with your continu multipl credit bill to their credit card . ",other_issues
22-05-2015,1,they have fraudul charg my card 8 time befor i could cancel card . ca n't get anyon at uber to talk to ... email onli . my person opinion be it 's a c/c scam compani . ,other_issues
20-05-2015,1,do n't wast your money on inexperienc driver and lousi servic . it be not conveni as you think ; onc they have your credit card they will bill you no matter what . avoid thi scam ; use normal regul taxi servic . ,driver_issues
20-05-2015,1,us depart of justic be launch a crimin investig on credit card abus and other fraudul case on the u ber corpor ,other_issues
20-05-2015,1,they suddenli block my account . will no respond to email or tell me whi . ,account_issues
18-05-2015,1,"you 're probabl fine until you tri to switch your user id account - it be tie to your phone number forev , and uber do not respond to onlin support request , and there be no phone number to call . i tri three time to get them to resolv the problem , and they just ignor my email respons . ",account_issues
16-05-2015,1,"crappi compani , should be zero star , treat driver poorli will get you no where , no wonder your turnov rate be 65 percent and climb , sooner or later you wo n't have ani driver come pick up your custom , america need to wake up smell coffe and learn that i bet be one big fraud ! ",driver_issues
14-05-2015,1,"the citi of dalla be support fraud compani like uber and lyft , shame on you citi of dalla ! ! ! : ( ",other_issues
14-05-2015,1,"i hear and i read all these neg review about uber . i think peopl be final come around the real uber . dont wast your time or breath on thi organ crime . uber be fraud and alway will be . go back to taxi , their safer bet for you and your wallet or purs . ",other_issues
14-05-2015,5,i have be drive for uber for a month now . noth but incred awesom experi . both with the uber staff and the rider . ye there be surg at time when their be more peopl need us then driver avail . i find the social aspect veri reward im satisfi just be smart about it and it a win win situat . rememb do n't get crazi with your incom from it . take into consider you have to pay tax and car maintain . i absolut love it ... _x000d_leighton ,driver_issues
14-05-2015,1,"had creat profil 4 mo ago , hop to use out of harrisburg pa , yet uber not set up yet . came out of get massag , check email & note receipt for england today ! ! ! how do they get my profil , use my encrypt capitol one , which they be now partner with , _x000d_i go into store , leav my phone in car & uber driver in england have call my cell 4x , look for me ! no custom servic number to call , leav email with everyon & tri to purg my account of all my info . uber . never ! ! ! ",account_issues
13-05-2015,1,"uber block my account as soon as i put money in my paytm account say that thi account be link with some other account . and in support mail , there be alway a common system gener mail . worst servic ever see ... ",account_issues
13-05-2015,4,"i tri uber , it be rel quick and 10 pound cheaper . ",other_issues
11-05-2015,4,"i be head for a parti , so i think i would give uber a tri , i hear about peopl rid in fanci car . i be surpris to see a black tesla up my front door . i hop in , and waddl out in-styl at the parti . ",other_issues
10-05-2015,1,"i book a ride from radisson blu tonk road to nahargarh fort in jaipur in india . while book the ride , both pick up and drop point be specified._x000d_even when we hop in the cab , we tell the driver specif that we need a drop to nahargarh fort._x000d_howev , when we reach amber road just at the bottom point to nahargarg and jaigarh fort ( both on same way ) the driver stop and say thi be the last point . he refus to drop us to the fort ( ani nearbi fort ) . he ask us to get down at a point where there be absolut no other transport servic . it be scorch hot and disturb . he do not move from that place . he say offici , thi be the last point and we be not permit to go beyond thi point . a local auto fellow come and say he can give us a ride._x000d_w keep request the driver to drop us till the fort but he say we be not allow to go beyond thi point . he say beyond thi point he can take person and ask us to pay him rs . 300 just to drop us till the nahargarh fort gate . we repeatedli tell him to drop us to the fort gate but he refus and say either we should get down here ( point which be 9km befor the fort gate ) or pay him 300 and go . he also ask us to decid fast as the wait meter be run and we be be charg for it._x000d_w be leav with no choic but to get down in the middl of no where . we also do it becaus of anger and disappoint . luckili , we find the auto guy whom we anyway have to pay rs.500._x000d_we felt cheat and harass . thi be absolut wrong work ethic and i be extrem disappoint with uber servic becaus of today 's experi . _x000d_i would also like to bring to your notic that the invoic that i have be send , i have be charg rs.200 entri fee for amber fort which i never go to._x000d_it seem the uber app be still not abl to track and locat it vehicl pick and drop locations._x000d_hav a femal co-passeng the driver should also be care and not drop us in a desert locat . _x000d_i be extrem angri and i want to give neg rate to the driver as well as the uber servic . ",driver_issues
06-05-2015,1,oper outsid the law car without insur driver sexual assault passeng 's surg manipul by driver . theivesban almost everywher except where there be bent offici check out on twitter # uber see for yourselv your not safe oh and they have be hack and custom detail be sell on the web . no phone number to contact them if you use them your a mug give them 1 star becaus there be n't a minu 1000000 button ,driver_issues
06-05-2015,1,"i promot uber with my friend and give free trip , i use more trip with money initi . at the time of use free trip , uber disabl all the free trip and not provid proper answer for their task . they be say like promot uber be your big mistak ",other_issues
04-05-2015,5,i have use uber four time now . everi time i use uber i have have an excel experi . the driver be profession and the car be nice . you get what you pay for and i will never take a taxi again . it 's uber all the way ,driver_issues
30-04-2015,1,thi be the u.s. who want to do busi with a compani base here that use car from japan ? import buyer have destroy out countri . ,other_issues
24-04-2015,1,i took an uber from one locat to anoth i be total overcharg . when i get out of the uberwhen i realiz i forget my wallet . when we call the driver he drop it off with $ 240 miss out of it . when i call to complain to uber they basic complet ignor me and say it be hi word against mine . we speak with the uber driver in detail and ask him to return the $ 240 and he basic say no . we have make a polic report and be follow up and hope will get some result . a lesson learn take a taxi instead of an uber . ,driver_issues
21-04-2015,1,"my uber driver be on hi phone , drive veri slow , incompet of follow direct . it be almost as if he do n't care ( he most like do n't care with these rule of habit ) over all i 'm never use thi servic again unless it on someon els 's dime ! ! ! ",driver_issues
15-04-2015,1,"it be over 2 week sinc i make numer trip that i still have yet to be pay for . there be no human to get ahold of to complain to . they just send you a default email tell you that they 're look into it , and that the end of it . wors custom support than time warner cabl ! im do wast my time and ga with thi half-ass , poorli manag , joke of a compani . i look forward to the day they get shut down for some illeg busi do . ",other_issues
14-04-2015,1,even after delhi case driver misbehav . he drop me to a remot locat in gandhinagar at 5am . if with male custom they can do thi then femal should avoid uber on odd hour as no crm be there to with you can connect . i report my case to their team on mail but i do n't think there be ani appropri action be take . ,driver_issues
14-04-2015,1,even after delhi case driver misbehav . he drop me to a remot locat in gandhinagar at 5am . if with male custom they can do thi then femal should avoid uber on odd hour as no crm be there to with you can connect . i report my case to their team on mail but i do n't think there be ani appropri action be take . ,driver_issues
14-04-2015,1,even after delhi case driver misbehav . he drop me to a remot locat in gandhinagar at 5am . if with male custom they can do thi then femal should avoid uber on odd hour as no crm be there to with you can connect . i report my case to their team on mail but i do n't think there be ani appropri action be take . ,driver_issues
13-04-2015,1,"they have wipe out my account balanc without give ani appropri reason of 8 free ride earn by me . further , they have send mail to share the app . on the contrari , they laps the ride without give suffici reason . ",account_issues
10-04-2015,1,"i use the servic just a coupl of time with my girlfriend . it seem conveni , cool , modern , and safe . i decid to drive with them and see how that would pan out . the site be easi enough , pretti straight forward . everyth is autom so you go with it . the background check seem extens enough . i receiv 3-4 differ report . at first you think `` my good , what be they search for ? `` _x000d_i drove with them for 3 day , i start to feel like someth be off . it be too easi < too conveni . then dure a morn pickup , the app ( uberpartn app for driver ) stop work . no warn , no noth ! then , i tri to log out then back into the account ...... thi messag follow ; `` your driver account have not be activ `` i drive use the app for 3 day , how be that possibl ? ? ! ! ! ! again , no warn , no explan , and certainli no payment for my work yet . _x000d_they seem to hide behind the conveni of the internet so you ca n't actual `` reach `` them which to me mean no account whatsoev . _x000d_there have be a few rape report , ban in differ countri and citi ..... and noth seem to happen ... no statement and when they do make one ..... it veri vagu ..... i absolut will never use that ( so-called-servic ) again .... ",account_issues
06-04-2015,1,"while on vacat to miami in jan 2015 , i decid to tri uber sinc taxi can be quit expens . i download the app and fill out all necessari inform . littl do i know that one of their driver would scam me and uber condon thi behavior . _x000d_mi friend she live in north miami and we be go to south beach . i order an uber ( uber x show up ) for pick-up at approxim 9pm . north miami to south beach be $ 18.39 . no problem with thi fare.got out of the infin suv and we be on our way.fast forward to two day later when i receiv an email from uber say they make a fare adjust . an adjust in the amount of $ 175 for a clean fee . the driver file an incid report with photo includ state i vomit in hi vehicl . photo that have no time or date stamp . there be no incid , hi report be fals . i have a wit who will attest that no incid occur . i 'm still disput the charg in the amount of $ 175 . uber think it fine to allow one of their driver file a fals incid report against a custom and condon hi dishonest behavior . way to valu your custom uber ! ! ",driver_issues
02-04-2015,1,"march 2015 i take a trip to new york . a cowork suggest i tri the uber app . trip one , the pick up at the airport , the driver be sit in the wrong place and expect me to walk to him at the other end of the termin . trip 2 a short ride from my hotel be $ 20 , when a yellow cab for the same trip be $ 8 . the driver again stop midway down the block and park in front of anoth hotel . it take him 25 minut to find me , when the app show hi car make circl around the block nearbi . trip 3 the driver do not know where to go to find broadway and lafayett . uber driver use their person car to pick up a few fare . they do n't know the normal taxi protocol , and it cost be doubl or more for each local ride . yellow cab be still a great servic , with profession who may not have fanci black car , but have expertis in drive . ",driver_issues
02-04-2015,1,"march 2015 i take a trip to new york . a cowork suggest i tri the uber app . trip one , the pick up at the airport , the driver be sit in the wrong place and expect me to walk to him at the other end of the termin . trip 2 a short ride from my hotel be $ 20 , when a yellow cab for the same trip be $ 8 . the driver again stop midway down the block and park in front of anoth hotel . it take him 25 minut to find me , when the app show hi car make circl around the block nearbi . trip 3 the driver do not know where to go to find broadway and lafayett . uber driver use their person car to pick up a few fare . they do n't know the normal taxi protocol , and it cost be doubl or more for each local ride . yellow cab be still a great servic , with profession who may not have fanci black car , but have expertis in drive . ",driver_issues
02-04-2015,1,"march 2015 i take a trip to new york . a cowork suggest i tri the uber app . trip one , the pick up at the airport , the driver be sit in the wrong place and expect me to walk to him at the other end of the termin . trip 2 a short ride from my hotel be $ 20 , when a yellow cab for the same trip be $ 8 . the driver again stop midway down the block and park in front of anoth hotel . it take him 25 minut to find me , when the app show hi car make circl around the block nearbi . trip 3 the driver do not know where to go to find broadway and lafayett . uber driver use their person car to pick up a few fare . they do n't know the normal taxi protocol , and it cost be doubl or more for each local ride . yellow cab be still a great servic , with profession who may not have fanci black car , but have expertis in drive . ",driver_issues
01-04-2015,1,"i have have thee bad experi with uber . if they be not drive past me and then charg me a cancel fee , drive recklessli with my kid in the car , bare speak english , or purpos drive out the way to increas the fare . i also have a driver that be suppos to take me to the southwest termin at ronald reagan . he drive pass the termin and almost out of the airport . when i ask him where he be go he start drive in revers in busi rush hour airport traffic . i then tell him to stop at which point he tell me to get out hi car and leav me , my fiance , and our bag in the middl of the street . the pictur below be screenshot of the fare i take from my hotel to the san diego convent center . the first one be the fast and correct way to get to the convent center . the second photo clearli show the twist and turn the driver take and then when i complain tell me to get out and i have to walk the rest of the way ! from where my hotel be all the driver have to do be drive straight down west ash and then make a left on harbor . ",driver_issues
30-03-2015,1,uber be the bad servic as my account have be breach and be be use by other peopl to get free ride never give your credit card detail to anybodi long term ,account_issues
20-03-2015,1,"first of all , they be rip the custom off , i have a promo code for $ 20 free ride and they charg me the full amount._x000d_second , they do n't have ani insur for rider dure the trips._x000d_third , they have the bad custom service._x000d_i highli do n't recommend uber for anyon . ",other_issues
18-03-2015,2,"i use uber from san diego airport go to an interview . i be veri frustrat becaus uber wo n't work use my cellular servic ! you have to find `` hot spot wi-fi `` connect otherwis you ca n't login to uber ! i almost miss my interview due to the poor uber connect from the airport ! the first driver cancel becaus we could n't text each other again due the poor connect . i have to wait for a second driver . back in phoenix ( from san diego ) , i have the same internet issu on my iphon . i give up request the uber servic and take a regular cab ! henc , i agre with other review , the uber idea be great but execut be miser ! ",driver_issues
18-03-2015,1,i be total rip off by an incompet driver who wast 25 min of my time so i miss a pay appoint and get charg 35 $ for what should have be a 20 fare . after 4 attempt they final credit me 4 $ .... are you kid ! ! they do n't even read my text complaint . total loser ... take a real taxi . ,driver_issues
12-03-2015,1,"i have set up account with all of my numbers- we have onli use it a few time the app never work , it alway have some glitch , you can not cancel your account or get in touch with anyone- ever- they have no way to commun if there be technic difficulti . take a cab much easi and no complic and the custom servic be much well . ",account_issues
07-03-2015,5,the compani have be work well for me . ,other_issues
06-03-2015,1,"uber app and websit have fail me again . wo n't let me login , wo n't let chang or retriev password . and there be absolut no custom servic . never again . ",other_issues
06-03-2015,1,"one driver in the dalla area actual have the gall to post a rant on craigslist about how he feel about hi passeng becaus they do n't tip . hi own word be , `` ... you be a cheap a * * ba * * * * .... `` is n't not tip part of their advertis ? are n't low rate suppos to be part of their attract ? when i contact him , he be even more vulgar and say he be onli drive part time . thank good for small favor , i guess ! with driver like these , whi would anyon even bother with these headach ? with attitud like these , i 'm guess these peopl just ca n't get a real job anywher els ...... ",driver_issues
05-03-2015,1,"i think they be good until one night i take use of uber from milwauke airport . befor i select what type of care servic i want from uber , i immedi get a phone call from an uber driver - which i think be veri odd as all other time they respond a few minut after i finish choos the car type and then submit . a black car - a lincoln towncar show up . i be charg $ 55.00 just from the airport to west alli . i be expect to pay about $ 20.00 which be what i pay on the way to the airport 5 day earlier . after complain to the compani all they say be that i choos the black expens car - even though i never even have a chanc to choos type of car on the app - the compani say they alreadi pay the driver so they could not do anyth about it . i think the driver know how to intercept the signal as soon as you log into the app - bewar ! ",driver_issues
04-03-2015,1,"i would not recommend uber to anyon . it like a scam . they lie about the estim rat that your ride will be . they charg you doubl or tripl the price a regular cab servic will charg you . i use uber for the first time 2 week ago and when i look at my receipt , my destin be not where my driver have leav me . i send them an email and they have claim a refund of $ 17 be go to be refund into my account . until thi day i still have not receiv my refund . plu they have your credit card inform but no phone number for their rider to call ? ? it like they hide behind the internet and you just have to hope someon respond to your email . i will never use thi servic again . ",account_issues
01-03-2015,1,"work onli if you be leav a major metro area . ani suburban stuff , just call a cab . my driver show up reek of meth , run over a median strip . wildli insan servic . plu , tri call ani time that 's not conveni . `` no driver avail `` . f-thi . ",driver_issues
01-03-2015,1,"we use uber for the first time last night ... thank we have a $ 30.00 first time rider credit that cover our trip to american airlin center . we have an awesom trip to the maverick game and we love our driver and the rate be reason ; howev , when the game be over and we go to the app to get a ride home they have a `` surg fee `` and they be now charg 5 time the normal rate . we wait think the surg rate would go down after the game have be over for a while and even sign up to be notifi when the surg be over . two hour after the game we have a nice bartend at pira loung help us get a ride . we have to pay $ 60.00 for a 20 min ride home with in style limo servic , but uber would have be over $ 100.00 plu tip . ridicul . so peopl bewar that they suck you in with a veri reason fee then upcharg you with a `` surg `` fee that can happen at ani time and leav you stick or pay way too much . we never receiv notic when the surg be over either . i will never use them again . our poor dog be 2 1/2 hour past due go out - i be livid be strand with no reason way home . ",driver_issues
01-03-2015,1,"the idea of the compani be great -- but the execut be terribl . the `` surcharg `` be the most ridicul charg i have ever see . i have pay $ 25 for a gross taxi ride , but that sure beat a $ 118 uber ride , for the same mileag , time , etc . no amount of snack , water , or nice vehicl can ever make up for the ridicul charg . i have have 4+ terribl experi with both myself or friend with insan upcharg & shadi `` end trip `` . while i have also have good trip ( at 4 pm on a monday , or 9 pm on a friday ) , the absolut exorbit fee will sure keep me away ! ",other_issues
26-02-2015,1,what a crock of a compani they can not afford a phone ? my credit card have fraud charg from their driver yet i can not call them but hope someon repli to my email i will hold my breath ,driver_issues
26-02-2015,5,"i drive in the dfw area and i love it . it 's so conveni with your schedul and you can just add the incom to your current job . do n't use thi for a full time job , just do it to earn some extra cash . if you sign up to drive with uber you can earn money fast at a rate up to $ 40/hr . you can receiv $ 100 after sign up type in my referr code : 1w99g . enjoy it guy it 's not like ani other bore job , trust me . ",other_issues
25-02-2015,1,"i be tell to download the app to receiv a $ 20 dollar coupon , which i do . i order a ride and befor get in the car i make sure to doubl check with the driver that i be not go to be charg a singl thing ( my destin be onli 5 mile away ) . everyth go well until the day after i notic that they have charg me money . the coupon i have be appli but they have also charg me with an extra surg fee that i never approv of ! they do not have a custom phone number so i have to email them . they never help me with my problem . i do not recommend thi compani at all ! ",driver_issues
23-02-2015,1,my daughter card be charg for over $ 70.00 dollar for a ride she never do or know about . how do that happen . it put her overdrawn and be charg $ 35.00 by the bank for overdraft . i would caution about give your card info to uber . and when you call there be no number to report or correct these fraudul charg . onli by email . bewar you have be warn . ,other_issues
23-02-2015,1,"in recent price have drop and servic have steep even low . accord to compani polici a drive be requir to wait 5 minut befor drive away and charg you with servic fee , eve . if that servuc be not deliv . what make it bad , thi guy didnt even show up . we be corespond via text so i coukd help him find the place , i go out side to flag him down , and not a soul be out there . onli three minut have past . come to find out day later i be still charg for the ride . save your self the troubl and money and take a regular cab or taxi . ",other_issues
16-02-2015,1,"i order a car at miami intern airport . got notif text that driver be on the way . after wait a littl bit , i receiv a text that driver cancel pickup and i should order a new uber . thi have happen more than onc at mia . ha anybodi els have thi experi ? _x000d_no more uber for me ! ! ! ! ",driver_issues
02-02-2015,1,"uber block my account without ani concern that i violet there polici of more than one account_x000d_first of all i want to confirm you guy that i never violet ani of your polici i have onli one account of mine which be * * * * * @ gmail.com onli ._x000d_secondli second account be of my wife which be * * * * * @ gmail.com , ye previous she use her own name and mobil number but after that delhi rape case do by uber we threaten to use your servic and then we chang that account with thi mail id becaus dure all thi incid we get to know that uber in no more safe for woman 's ani more , not becaus of uber be unabl to make it safe but becaus of the peopl you appoint in india be not at all respons and not abl to come in front to answer peopl or to resolv their queri ._x000d_third i almost wast my 25 day time to promot uber in jaipur rajasthan and in my compani at jaipur in give below manner_x000d_1.i make them awar that uber be not onli that driver thi be much more than that , and tri to releas their fear from thi company_x000d_2.secondli i do few campaign in my offic to promot thi compani and educ peopl that how to creat account and how to add prepaid wallet in uber_x000d_3.thirdli as you guy be also awar that in mani of custom phone paytm wallet option be not appear that whi i allow them to use my phone to creat there account in my phone so that they can use their phone to login that id and use the servic ._x000d_4.i teach them to how to use pay tm wallet_x000d_5.i transfer money for first ride from my pay tm so that they at least feel the comfort and smooth of uber expertis , and i almost spend 5000 inr in promot thi service_x000d_6.i feel shame some time just becaus of thi referr when driver deni to come at give address and behav vulgar some time in front of my referrals_x000d_7.i do 6 coloni meet to educ about the benefit for thi taxi servic in current aspect _x000d_8.i go to my friend hous and societi and that time also i speak for uber and promot thi as an employees_x000d_9._x000d_dur all thi process i refere so mani peopl and let them to creat so mani account and earn almost 100 account from my referr code and my wife 's referr code , and mani time when paytm wallet option not appear then allow them to use my phone to creat there account and let time creat they pay tm wallet also , and that time no one from your team come or call or mail me about the polici , but surprisingli after work of almost a month then suddenli i get to know that my account be auto block , may be system be not smart and work as per input and that be right also but when i justifi on mail to your team about all thi then no one be even bother to revert on mail , and even after block my servic you guy still send me mail that refer us and earn 600inr in your account and still my referr code be valid for other ._x000d_thi make me mental depress and i feel cheat by uber , and i feel veri shame full in front of my refere and colleagu and everi one be say `` kya huva teri uber ka isn to teri hi laga di `` and so mani other comment , i feel shame in front of my famili and friend also , and final again after that rape case onc again thi be confirm that you guy be not abl to provid custom satisfactori servic in india and you do n't have ani right to provid your servic in india._x000d_relief requir : -_x000d_1.enabl mine and my wife 's account * * * * * @ gmail.com & * * * * * @ gmail.com_x000d_or_x000d_provid my remuner where i wast almost 25 day for you as an compens of 50000 inr_x000d_refund my promot cost 5000 inr_x000d_provid mental compens of 100000 inr_x000d_or _x000d_provid your indian address where i can send legal notic to you guys_x000d_til the time i be not abl to get your indian address i will remind you mani time in a day and as soon as i get someon from uber then i will sue you in court ._x000d_asid to advoc hemant i herebi author you to prepar legal notic in mean while ",account_issues
24-01-2015,1,"i be a uber driver and make $ 850 on halloween night . even my self , happi as be think thi be crazi . worst custom servic for both the driver and rider . i be plan to stop becaus besid halloween night . ..... not worth kill your car for penni . everyon , just bewar . _x000d_plenti of good taxi around . ",driver_issues
18-01-2015,1,"uber driver_x000d_dont drive for uber custom take advantag , i get call when i arriv custom cancel , i didnt get ani pay onli spend my ga , also get a call when arriv custom call and say you go to wrong place and start to abus `` you stupid , you should never work `` other custom sit down in car ask first question who should i sue if you get into accid , wow you reach you drive new car `` ye i be reach for 15 min drive get $ 12 , $ 2.40 uber fee , have to pay for a ga , insur need car main , cost around $ 700 chang tire , i drive some teenag on hallowen so drunk even get some drink to the car do spill in car ruin sit and tri to open door when i be drive , also open window and throw out can of beer , they get charg $ 163 and i get to pay clean sit $ 90 , ga and fee , so go figur how some custom abus system , also tri to figur out how rich be i . ",driver_issues
11-01-2015,1,write your review to help other learn about thi onlin businessi be charg $ 104 for less than a 30 minut drive home from the airport when no surcharg be in effect . when i request to speak to someon i learn it 's becaus the car be price differ even though the app fail to provid thi inform at ani point of time . the repres say they could do noth so i request to speak to her manger sever time via email with no respons . situat be handl veri poorli and i 've still receiv no respons . shadi . ,other_issues
10-01-2015,1,"driver tonight be so errat on road . ( plate no . ny t655232c ) that i think he be drunk . speed up to 80 , then slow to 50 mph , swerv in and out of lane , on an abandon highway , it be a haunt roller-coast ride , as the glow of hi cell phone on hi face the whole time make him look like a ghoul . ",driver_issues
05-01-2015,1,bewar the gift card polici it suck . even though i have a credit of $ 100 via gift card i still have to use my person debit inform to request a car . no good faith in their consum ,other_issues
26-12-2014,1,"i 'm a soon to be ex-driv for uber . i know exactli how it work , and i can honestli say thi be the bad compani that i 've ever encount in over a half-centuri on the planet . the ceo recent state in an interview ( video avail onlin ) that the averag driver salari be $ 100,000/year ! ! i probabl could n't gross that in ( 4 ) year and work ~70 hours/week , and it would take nearli twice that to bring that kind of money home . they 're about lie , greed , and not take ani respons . you should know - if you ever have ani problem with uber , and you most like will , there be no custom servic to call ( and they have your credit card inform ) . they do n't list ani phone number for the rider or driver . they hide behind the shield of the internet . you will , eventu , get some kind of repli , but it be often in the form of a cut-and-paste/can respons . if i go into detail about how bad they exploit their driver you 'd think i be make it up ! _x000d_you 've be warn ! ",driver_issues
14-12-2014,1,"uber be no good in berlin , germani . i recent sign up for their servic and be now complet appal at how deceit and shadi their busi practic be . at no point be it make clear to the consum that one must pay for a full taxi fare when choos the taxi option . plu , the app make it too easi to choos thi option without explain that the privat driver option be onli avail on the weekend ( at least here in berlin that be the case ) ._x000d_due to thi , i inadvert order a taxi . and even when i inquir to the cab driver what the cost would be , i be tell it would onli be 1.50 . it end up be 15 plus._x000d_thi kind of sneaki busi practic be simpli intoler . $ # * ! them . ",driver_issues
10-12-2014,1,uber lock my account while i be travel and refus to unlock it without me send them a photocopi of my driver licens and my credit card . so i cancel my account ,account_issues
09-12-2014,1,"uber be an evil compani that , without passeng ' knowledg or consent , track their person data , such as locat , and then will also share those data publicli , e.g . to report . thi be a compani that have express an interest in stalk not onli report who dare to be critic , but the famili of report who be critic . they engag in numer veri shadi busi tactic . tri lyft instead ! ",other_issues
08-12-2014,1,"recent sign up with uber ; first time tri to use be in miami area ; driver never show up ( $ 35 cab ride back to hotel ) , email and complain to uber , they send email back tell me that they reset my phone number and now everyth should work ; tri again next even , go out to dinner with friend , onc again use uber app and sure enough it send me to anoth window ask if i would pay surg , first time say no , then immedi send to anoth page ask `` are you sure `` say no onc again , then be inform car on way , wait outsid of restaur 15+ minut and no uber , hail taxicab ( $ 40 ) back to hotel . then next day find $ 55 cancel charg on credit card ... thank good well fargo understood and remov charg , well fargo agent say they have have sever of these experi ",driver_issues
07-12-2014,1,"i have be a loyal uber user sinc they first launch in nyc area . i have no seriou complaint until recent . like mani other user on thi site , i be charg over $ 250 on halloween for `` surg rate `` which in my opinion be a complet scam . the notif about the rate surg be not clear in octob , and the manag team do noth to help besid credit $ 30 . total bs ! i use uber again last even dure the rain and a total of 8 mile be $ 225 ! ! ! ! how be it even legal to charg that amount for an 8 mile trip ? not onli be the trip 8 mile , but the driver go in the opposit direct to avoid some congest , which result in doubl the mileag . the car be describ to be a merced benz r class , and when it arriv it be a black town car . if it say merced , a merced should arriv . also , i will be use yellow cab from now on . the be no regul with uber , it seem they can just charg whatev fare they pleas and then send you an exhorbit receipt . i now see whi the far isnt disclos as you be drive with uber driver bc most time there would be an argument on the spot if it be ! so mani unfair busi practic , i will be file complaint wherev i can possibl file them . there must be more consum protect and awar for these type of scam . not to mention the uber x driver be not insur as they should be- drive with person plate and no commerci insur coverag . shame on you uber ! ",driver_issues
06-12-2014,1,"have to chang my exist credit card with uber for some reason . thi chang have be a disast . have do atleast 3 time a scan of my card , uber have take mandatorili some inr 70 buck , which i have be assur will be net in my first ride . sadli , the verif against the same card have happen 4 time , but on request for a ride , uber promptli tell me that the card be invalid . now the same card i use everywher onlin and be be accept be make me worri whether uber be alreadi over capac and not take new custom as it can not servic and give arbitrari reason for no servic . ",other_issues
02-12-2014,1,"rip off , get charg $ 117 for a 16 mile drive due to the surg after 2am , they charg you almost 3x more compar to a regular cab at the same time , first time user and last as well , spread the word out there ! ! _x000d_denver , co ",other_issues
27-11-2014,1,"whi be uberx car with licens plate from other state allow to pick up in the citi of denver , colorado . we have over 20,000 homeless and 35 percent of our job pay 8 or 9 dollar an hour . take care of your own peopl befor let uninsur unknown outsid pick up your woman and child , colorado . what the hell ? uberx need to go ! ",other_issues
25-11-2014,1,rape cultur . enough say . ,other_issues
24-11-2014,1,"in short , $ # * ! uber . on groupon you can get $ 25 worth of sidecar credit for $ 5 . yeah . your welcom : ) ",other_issues
22-11-2014,1,i think their app need some work . use servic 2 time in fl both time hard to work app . also think i get bed bug from their vehicl . do not use uber ,other_issues
21-11-2014,1,"my fault for not research well ... uber have zero custom servic .. imagin to my surpris , no number to call custom support with a problem .. no way to cancel servic onlin ... not ani advic about how to cancel servic ... no ride verif . with all the neg respons that i be see everywher onlin , i will be surpris if they be still in busi for long ... piti excus for a compani ... typic greed ! onli in america , and now intern ... thi compani redefin the mean of buyer bewar ! ",other_issues
17-11-2014,1,"firstli there be the servic . one day you might get a ride with someon who speak the same languag as you and be drive a clean vehicl that be n't dent , rust or do n't stink like the 9th circl of hell insid but that will be a rare day if you ever do . secondli , if you find yourself outsid of their prefer pick up area , you be not go to get a ride or you will wait long than you wold have for a taxi or legal rideshar . third , there is no insur . uber be fals advertis that they actual have insur , their to page invalid ani and all coverag for you onc you get in the vehicl . fourth , their surg price scam be obvious not about a lack of suppli or demand or they would n't be drop the surg price onc a few of their driver have pick up peopl at three time the normal rate in the same area . it be a method of keep their vehicl in one area so uber can collect more fee from their driver . it have noth to do with custom servic or actual demand and it destroy the green factor of the servic as it put twice as mani vehicl on the road than would be need . thi be n't even a real rideshar compani . it be just a crappi point to point servic . if you do not care about your own safeti or the safeti of those you travel with or the planet , thi be the servic for you . ",driver_issues
13-11-2014,4,"i have have noth but good servic and afford , it save me up to 25 % over normal cab fare ! ",other_issues
